"uid","namedLocation","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","plotID","subplotID","endDate","boutNumber","samplingProtocolVersion","divDataType","targetTaxaPresent","otherVariablesPresent","taxonID","scientificName","taxonRank","family","nativeStatusCode","identificationQualifier","taxonIDRemarks","morphospeciesID","morphospeciesIDRemarks","identificationReferences","otherVariables","percentCover","heightPlantOver300cm","heightPlantSpecies","remarks","measuredBy","recordedBy"
"c1dee8ba-c051-4a20-8854-6fe31e3f40c8","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32.4.1","2015-08-03",1,NA,"plantSpecies","Y","","AMEL","Amyris elemifera L.","species","Rutaceae","N",NA,"","",NA,NA,"",1,"N",70,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"c87630b2-3fb4-4170-af99-a18f9cb74364","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.1.1","2015-08-03",1,NA,"plantSpecies","Y","","EXCA","Exostema caribaeum (Jacq.) Schult.","species","Rubiaceae","N",NA,"","",NA,NA,"",1,"Y",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"6e4b04c6-8392-4f62-bfe2-270cfdde7ba8","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.4.1","2015-08-03",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"rock",4,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"42d65717-b669-40d0-89ac-34b11ec49cd5","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.1.1","2015-08-03",1,NA,"plantSpecies","Y","","BOURR","Bourreria sp.","genus","Boraginaceae","N",NA,"","",NA,NA,"",1,"N",46,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"20577f7a-4409-4c77-a81a-6d863223badc","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.4.1","2015-08-03",1,NA,"plantSpecies","Y","","AMEL","Amyris elemifera L.","species","Rutaceae","N",NA,"","",NA,NA,"",1,"N",67,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"079d0adf-6dda-4087-b43e-d48ac5601a84","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","31.4.1","2015-08-03",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"soil",28,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"747213ba-f08b-4913-a745-c506f9b89dcd","GUAN_043.basePlot.div","D04","GUAN",17.968869,-66.867682,"WGS84",20.1,115.9,0.1,"GUAN_043","32.4.1","2015-08-03",1,NA,"plantSpecies","Y","","CROTO","Croton sp.","genus","Euphorbiaceae","N",NA,"Croton glabellus","",NA,NA,"",0.5,"N",20,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"b02a1fe3-aaf2-42e9-aaa4-e04b2bc0bb33","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"rock",5,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"2d42fbfa-f41c-4ab6-9a38-1eb2ad92a29f","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"overstory",25,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"1545d39d-d095-4c4f-9c84-05adbaca535d","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"standingDead",1,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"91d6c84e-56a0-412b-9381-28fb1f9a3e23","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"wood",2,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"01735719-bcbc-451b-bc6e-ead629ece2f4","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"litter",85,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"d74e56af-ad06-41d1-a017-69994923c8e5","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2015-08-11",1,NA,"plantSpecies","Y","","JABE","Jacquinia berteroi Spreng.","species","Theophrastaceae","N",NA,"","",NA,NA,"",16,"N",101,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"052f0a63-aeb3-421b-aa6d-62144c459287","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"rock",13,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"f0a534d7-6111-4fd1-bc7d-fd5cda22753e","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"litter",40,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"b04d31c8-4b4b-4717-b95f-67dc7c2141ea","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.3.1","2015-08-11",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,"",0.5,"N",13,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"f98ba6c9-792b-45f5-930c-d09a2eb3dba7","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.3.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"rock",11,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"f8bacf13-18e1-4e24-b7c2-e7106f135ae3","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"overstory",15,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"2f3a0cc3-19aa-46dd-af40-d9d14aaab818","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2015-08-11",1,NA,"plantSpecies","Y","","2PLANT","Unknown plant","kingdom","","UNK",NA,"","",NA,NA,"",5,"Y",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"2db56690-d669-4b51-bd48-6f52bb095569","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"wood",30,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"b90b0cd9-98be-40f9-b788-d374331f3c70","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"overstory",5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"524f1629-e58b-4815-af28-83d285a6ac3e","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"litter",93,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"5ecdacbf-7310-454a-affe-497953552c41","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"soil",1,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"7aa12891-b8f7-4ced-9565-44ec66002e82","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"rock",2,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"45ce44c2-162b-44ed-917f-8b618ccc951b","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"wood",3,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"9c577425-8cd3-4f26-aa53-f882e6b28a46","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","32.2.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"overstory",45,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"b81aa18f-b70a-4801-b7b6-3d03f2da0a65","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","32.4.1","2015-08-11",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,"",15,"N",238,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"970257a7-82f0-4a11-9b0a-68e4f225c1d6","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","32.2.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"wood",60,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"de8ea13c-4855-4c87-9723-1ca455623306","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","32.4.1","2015-08-11",1,NA,"plantSpecies","Y","","KRFE","Krugiodendron ferreum (Vahl) Urb.","species","Rhamnaceae","N",NA,"","",NA,NA,"",0.5,"N",232,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"6de58b02-afb2-4a98-8412-050a442c7d40","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","32.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"standingDead",0.5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"579eca5e-25fa-45a7-a570-a17f690aebd5","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","32.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"wood",2,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"feca0a2a-0036-4262-b539-703ec78e979c","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","32.2.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"litter",30,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"6b538c10-1e18-489f-b991-f5e32fcb9704","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","32.2.1","2015-08-11",1,NA,"plantSpecies","Y","","2PLANT","Unknown plant","kingdom","","UNK",NA,"","Small budding leaf",NA,NA,"",1,"Y",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"0aa0a73c-2a47-420f-bd51-652e09cce333","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","32.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"overstory",10,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"6b61ead6-9e9b-45b9-95e9-245871a8b0f7","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","32.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"rock",5,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"964036de-0046-48e2-94d3-9059c2617c1e","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"rock",34,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"667e6dae-5ec3-4546-b454-6df16947a9c4","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.4.1","2015-08-11",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,"",1,"N",62,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"aa65c9e9-432b-4163-a693-6060dca3bbfa","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"litter",96,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"629d494d-8d14-4d42-b535-4f245a783d71","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"overstory",5,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"00db2632-edd5-4934-82f5-2fdee327639c","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.1.1","2015-08-11",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,"",4,"N",96,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"02b98a54-67e7-4451-879e-3cca0cb0a989","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"overstory",70,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"4205b6b8-7f11-41f2-8343-8564eee980f7","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","31.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"litter",66,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"42bb7271-2f85-4213-9a74-80d3e982dab6","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"overstory",5,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"ec5cc75b-067a-4a76-867d-13e11ea4d85d","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.4.1","2015-08-11",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,"",6,"N",40,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"c70113e2-60dd-4b8a-84ca-c2d0f395073e","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.3.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"overstory",55,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"6d57bc42-84ba-41c6-96f9-e2235e9c3174","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","32.2.1","2015-08-11",1,NA,"plantSpecies","N","","","","","","",NA,"","",NA,NA,"",NA,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"918bd249-1afe-4e8d-9c08-c083f98c3bcd","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.3.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"litter",83,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"55366660-6881-43f3-ad60-8893ef37bea2","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.1.1","2015-08-11",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,"",4,"N",111,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"17b070d0-af4c-4504-a37d-97d2a18b0c03","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","32.2.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"rock",15,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"c6ff053d-ca98-4ab6-878d-25e8a8d3e817","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"wood",0.5,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"547ea824-d228-4eda-8dd1-5f3c8026e0c4","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","40.3.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"wood",6,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"55d438be-f486-43b6-ac48-4a97dbb9d0e8","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"litter",87.5,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"14e37454-b8a8-4dd9-8d37-423ad3059134","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"standingDead",2,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"8de321dc-dafb-41ec-a5ca-27a0ca33629c","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","41.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"rock",17,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"ea87cc6e-13c0-43ed-9188-81631bb5c9e0","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41.4.1","2015-08-11",1,NA,"plantSpecies","Y","","ARCA20","Argythamnia candicans Sw.","species","Euphorbiaceae","N",NA,"","",NA,NA,"",0.5,"N",15,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"29d6274c-0042-4421-8a85-82c0c3f43bf4","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"rock",7,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"04f4cc8a-99b1-445d-b4de-4e518e7d3b3b","GUAN_002.basePlot.div","D04","GUAN",17.970294,-66.824633,"WGS84",20.1,89.1,0.1,"GUAN_002","41.1.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"litter",99,"",NA,"","fiApssCEcSVZh4fTchGlfQK3pYYnYQUQ","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"a8bc0ff4-9472-441c-97a9-99d50dfdc4cd","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","32.2.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"wood",10,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"daf844c2-2fd6-4499-bba1-18d4fb2ce071","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","32.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"litter",84,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"cf2f1d4d-4009-4795-9e93-9ec6daff662b","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","32.4.1","2015-08-11",1,NA,"plantSpecies","Y","","PIAC","Pictetia aculeata (Vahl) Urb.","species","Fabaceae","N",NA,"","",NA,NA,"",1,"Y",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
"2dfe3bf8-9f59-450c-b321-7cc7f2ea1600","GUAN_017.basePlot.div","D04","GUAN",17.965518,-66.835162,"WGS84",20.1,75.5,0.1,"GUAN_017","32.4.1","2015-08-11",1,NA,"otherVariables","","Y","","","","","",NA,"","",NA,NA,"wood",3,"",NA,"","8rHzSbnDOXhpq1RB6lSoH2hgWBtav0ErlRGPB+twq8M=","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz"
